readability_gain
-0.1999999999999999
0.7999999999999998
-0.1999999999999999
2.0
2.0
0.8
1.0
1.0
1.1999999999999995
0.4000000000000001
2.0
1.4
1.2000000000000002
-0.1999999999999997
-1.0
1.2000000000000002
0.4000000000000003
1.0
1.4
0.6000000000000001
0.6000000000000001
1.75
0.8
1.6
1.0
1.0
1.0000000000000002
0.0
1.0
0.7999999999999998
1.2000000000000002
2.0
1.7999999999999998
0.9999999999999998
1.1999999999999995
1.2
1.1999999999999995
1.2000000000000002
0.75
1.4
0.3999999999999999
1.0
0.2000000000000001
-0.3999999999999999
1.25
1.1999999999999995
1.0
0.0
1.6
0.7999999999999998
-0.8000000000000003
0.1999999999999999
0.7999999999999998
0.6000000000000001
0.5999999999999999
0.8000000000000003
1.8000000000000005
0.3999999999999999
-0.3999999999999999
1.0
0.6000000000000001
0.3999999999999999
0.0
0.7999999999999998
1.25
0.0
0.7999999999999998
-0.9999999999999998
1.0
1.6000000000000003
0.6000000000000001
0.9999999999999996
1.2000000000000002
0.0
2.0
1.7999999999999998
0.0
2.0
1.25
0.1999999999999999
0.8
0.9999999999999998
-0.3333333333333335
0.6000000000000001
1.2
2.25
0.6000000000000001
1.0
1.3333333333333337
1.0
1.2000000000000002
2.0
1.0
2.0
0.8
0.0
0.0
0.6666666666666665
1.4
0.5999999999999996
1.0
1.0
1.1999999999999995
1.0
1.2000000000000002
0.8000000000000003
1.0
1.4
2.4
0.7999999999999998
0.5999999999999999
0.7999999999999998
2.4
0.4000000000000003
2.0000000000000004
1.2000000000000002
0.3999999999999999
3.2
1.0
1.7999999999999998
1.0
0.7999999999999998
1.8
0.25
1.4
0.6000000000000001
1.1999999999999995
1.0
0.3999999999999999
0.0
1.7999999999999998
0.4000000000000003
2.0
1.333333333333333
1.4
1.8000000000000005
1.4
0.7999999999999998
0.3999999999999999
0.8000000000000003
-0.1999999999999999
0.2000000000000001
0.7999999999999998
-0.6000000000000001
0.666666666666667
0.333333333333333
1.1999999999999995
1.0
0.7999999999999998
0.0
1.2000000000000002
0.8
-0.2000000000000001
1.4
0.6000000000000001
2.6
0.1999999999999997
0.6000000000000001
0.2000000000000001
0.5
1.0
0.7999999999999998
0.7999999999999998
1.0
0.1999999999999999
0.5999999999999999
1.0
1.583333333333333
-0.4000000000000001
1.1999999999999995
1.25
2.6
1.4
1.25
1.6
0.8000000000000003
0.1666666666666665
-1.2000000000000002
2.0
0.1666666666666665
2.0
0.6666666666666667
0.8
1.6
1.6
0.5999999999999999
-0.25
0.7999999999999998
2.2
1.25
0.6666666666666665
2.8
0.0
0.8333333333333333
0.1999999999999999
1.4
0.6000000000000001
2.4
1.75
0.2000000000000001
1.5999999999999996
-0.7999999999999998
0.8
0.4000000000000001
0.3999999999999999
0.5999999999999999
1.4
1.0
2.2
0.4000000000000003
1.0
1.1999999999999995
2.0
0.8000000000000003
0.3333333333333335
-1.0
0.8000000000000003
0.6000000000000001
0.4000000000000001
1.2000000000000002
0.1999999999999997
1.0
0.6000000000000001
-0.4000000000000001
0.2000000000000001
-0.5999999999999999
1.0
1.1999999999999995
1.1666666666666663
0.5
0.0
0.8
0.7999999999999998
0.3999999999999999
0.8
2.4000000000000004
1.8333333333333333
1.2000000000000002
-0.3999999999999999
0.8000000000000003
1.4
-0.1999999999999999
1.2000000000000002
0.1999999999999999
0.0
1.7999999999999998
0.0
0.5
0.6000000000000001
0.2000000000000001
